🌹XPB主页🌹,#genre#
八大第一台,http://api.mytv666.top/api/hk.php?id=3238623934303035353934313834633739393932656236616464353134623838267469643d77696e74763132332669643d3938
八大综合台,http://api.mytv666.top/api/hk.php?id=6432303036623131376165396235363838636230323933383061356535356232267469643d77696e74763132332669643d3939

🌹央卫频道🌹,#genre#
CCTV1,http://k.061899.xyz/k.php?id=cctv1
CCTV2,http://k.061899.xyz/k.php?id=cctv2
CCTV3,http://k.061899.xyz/k.php?id=cctv3
CCTV4,http://k.061899.xyz/k.php?id=cctv4
CCTV5,http://k.061899.xyz/k.php?id=cctv5
CCTV5+,http://k.061899.xyz/k.php?id=cctv5p
CCTV6,http://k.061899.xyz/k.php?id=cctv6
CCTV7,http://k.061899.xyz/k.php?id=cctv7
CCTV8,http://k.061899.xyz/k.php?id=cctv8
CCTV9,http://k.061899.xyz/k.php?id=cctv9
CCTV10,http://k.061899.xyz/k.php?id=cctv10
CCTV11,http://k.061899.xyz/k.php?id=cctv11
CCTV12,http://k.061899.xyz/k.php?id=cctv12
CCTV13,http://k.061899.xyz/k.php?id=cctv13
CCTV14,http://k.061899.xyz/k.php?id=cctv14
CCTV15,http://k.061899.xyz/k.php?id=cctv15
CCTV16,http://k.061899.xyz/k.php?id=cctv16
CCTV17,http://k.061899.xyz/k.php?id=cctv17
CCTV4美,http://k.061899.xyz/k.php?id=cctv4m
CCTV4欧,http://k.061899.xyz/k.php?id=cctv4o
浙江卫视,http://k.061899.xyz/k.php?id=zjws
广东卫视,http://k.061899.xyz/k.php?id=gdws
江苏卫视,http://k.061899.xyz/k.php?id=jsws
东方卫视,http://k.061899.xyz/k.php?id=dfws
陕西卫视,http://k.061899.xyz/k.php?id=sxws
江西卫视,http://k.061899.xyz/k.php?id=jxws
湖北卫视,http://k.061899.xyz/k.php?id=hubws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
青海卫视,http://k.061899.xyz/k.php?id=qhws
河南卫视,http://k.061899.xyz/k.php?id=hnws
东南卫视,http://k.061899.xyz/k.php?id=dnws
海南卫视,http://k.061899.xyz/k.php?id=hinws
湖南卫视,http://k.061899.xyz/k.php?id=hunws
北京卫视,http://k.061899.xyz/k.php?id=bjws
天津卫视,http://k.061899.xyz/k.php?id=tjws
重庆卫视,http://k.061899.xyz/k.php?id=cqws
黑龙江卫视,http://k.061899.xyz/k.php?id=hljws
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws
宁夏卫视,http://k.061899.xyz/k.php?id=nxws
甘肃卫视,http://k.061899.xyz/k.php?id=gsws
河北卫视,http://k.061899.xyz/k.php?id=hbws
山西卫视,http://k.061899.xyz/k.php?id=sxiws
山东卫视,http://k.061899.xyz/k.php?id=sdws
安徽卫视,http://k.061899.xyz/k.php?id=ahws
深圳卫视,http://k.061899.xyz/k.php?id=szws
广西卫视,http://k.061899.xyz/k.php?id=gxws
贵州卫视,http://k.061899.xyz/k.php?id=gzws
四川卫视,http://k.061899.xyz/k.php?id=scws
新疆卫视,http://k.061899.xyz/k.php?id=xjws
西藏卫视,http://k.061899.xyz/k.php?id=xzws
大湾区卫视,http://k.061899.xyz/k.php?id=dwqws
安多卫视,http://k.061899.xyz/k.php?id=adws
云南卫视,http://k.061899.xyz/k.php?id=ynws


🌹稳定频道🌹,#genre#
CCTV1,http://8.138.7.223/tv/ptbtv.php?id=27
CCTV1,http://8.138.7.223/tv/cctv7.m3u8
CCTV2,http://8.138.7.223/tv/cctv2.php
CCTV13,http://8.138.7.223/【公众号：榴芒电视】/cctv13.m3u8
CCTV13,http://8.138.7.223/tv/ptbtv1.php?id=28

1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a
1905电影网,http://120.76.248.139/live/lunbo/ssdy.m3u8&id=1905a

江苏卫视,http://8.138.7.223/tv/dl/jstv.php?id=jsws
浙江卫视,http://8.138.7.223/tv/zjws.m3u8
大湾区卫视,http://8.138.7.223/tv/gd.php?id=0008
内蒙古卫视,http://8.138.7.223/tv/nmgws.m3u8
兵团卫视,http://8.138.7.223/tv/btws.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
三沙卫视,http://8.138.7.223/tv/ssws.m3u8
三沙卫视,https://livessws.hnntv.cn/live/ssws_02hnntv.m3u8?_upt=c509d0ea1747156492
山东教育卫视,http://8.138.7.223/tv/sdjy.m3u8

凤凰资讯台,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰中文台,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰香港台,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港台,http://124.95.180.107:6718/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰资讯台,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰中文台,https://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰资讯台,https://stream1.freetv.fun/feng-huang-zi-xun-2.m3u8
凤凰资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰中文台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰香港台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2
凤凰中文台,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯台,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港台,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰中文台,http://8.138.7.223/tv/fh.php?id=1
凤凰资讯台,http://8.138.7.223/tv/fh.php?id=2
凤凰香港台,http://8.138.7.223/tv/fh.php?id=3

凤凰中文,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰中文台
凤凰资讯,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰资讯台
凤凰香港,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰香港台
翡翠台,http://qwt.zhibotv.top:2016/全网通.php?id=翡翠台
无线新闻,http://qwt.zhibotv.top:2016/全网通.php?id=无线新闻台
CHC家庭影院,http://qwt.zhibotv.top:2016/全网通.php?id=CHC家庭影院
CHC影迷电影,http://qwt.zhibotv.top:2016/全网通.php?id=CHC影迷电影
CHC动作电影,http://qwt.zhibotv.top:2016/全网通.php?id=CHC动作电影
新疆卫视,http://qwt.zhibotv.top:2016/全网通.php?id=新疆卫视
凤凰中文台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰中文台
凤凰资讯台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰资讯台
凤凰香港台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰香港台
无线新闻台,http://qwt.zhibotv.top:2016/全网通.php?id=无线新闻台
中天新闻,http://qwt.zhibotv.top:2016/全网通.php?id=中天新闻
寰宇新闻,http://qwt.zhibotv.top:2016/全网通.php?id=寰宇新闻

美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
CCM,http://php.jdshipin.com/smt.php?id=Celestial2

翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct

翡翠台,http://mytv.cdn.com.mp/hls/fct/playlist.m3u8
明珠台,http://o12.1678520.xyz/hls/mzt/playlist.m3u8

翡翠台4K,https://cdn.163189.xyz/live/fct4k/stream.m3u8
翡翠台4K,http://o12.1678520.xyz/hls/fct4k/playlist.m3u8

广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
重温经典,http://cdn3.132.us.kg/live/cwjd/stream.m3u8

莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
纬来体育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
八度空间,http://8.138.7.223/【公众号：榴芒电视】/8tv.m3u8
八度空间,http://php.jdshipin.com/smt.php?id=TV8
翡翠台4K,http://cdn.163189.xyz/live/fct4k/stream.m3u8
新加CHU频高,https://cdn6.163189.xyz/live/chu/stream.m3u8
新加CH5频高,https://cdn6.163189.xyz/live/ch5/stream.m3u8
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8

RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8

档干教育,http://12371wbndbd.a.bdydns.com/12371wbnd/dangyuanwang_2/index.m3u8
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中国电影频道,https://live.tvfix.org/live/cmc/index.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
星空卫视,http://59.35.185.200:9901/tsfile/live/0133_1.m3u8?key=txiptv&playlive=1&down=1
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Wlt

4K频道1,https://cdn.jsdelivr.net/gh/feiyangdigital/testvideo/sdr4kvideo/index.m3u8
4K频道2,https://cdn.jsdelivr.net/gh/feiyangdigital/testvideo/hlg4kvideo/index.m3u8
咪咕4K1,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
咪咕4K2,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
咪咕4K3,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8


CGTN,http://www.douzhicloud.site:35455/nptv/cgtnar.m3u8
CGTN,http://www.douzhicloud.site:35455/nptv/cgtndoc.m3u8

翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8
无线新闻台,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
NOW体育3,https://gdfire2.67890123.cn:8088/live/nowty201.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
寰宇新闻台,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8
NOW新闻频道,https://gdfire2.67890123.cn:8088/live/nowxw01.m3u8

翡翠台,http://mytv.cdn.com.mp/hls/fct/playlist.m3u8
凤凰香港,http://1.95.83.42:9908/fhx.php?id=fhhk
重温经典,http://cdn3.163189.xyz/live/cwjd/stream.m3u8
TVBJ1,https://cdn3.163189.xyz/live/j1/stream.m3u8
HOY77,https://cdn.163189.xyz/live/hoy/stream.m3u8
澳视澳门,https://cdn.163189.xyz/live/asam/stream.m3u8
澳门,https://cdn.163189.xyz/live/as/stream.m3u8

好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8

C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8


18台,http://bx.757888.xyz/api.php?id=18
TVB Plus,http://bx.757888.xyz/api.php?id=tvbp
天映經典頻道,http://bx.757888.xyz/api.php?id=tyjd
明珠台,http://bx.757888.xyz/api.php?id=mz
無線新聞台,http://bx.757888.xyz/api.php?id=wxxw
美亞電影台,http://bx.757888.xyz/api.php?id=meiya
翡翠台,http://bx.757888.xyz/api.php?id=fct
鳳凰中文,http://bx.757888.xyz/api.php?id=fhzw
鳳凰資訊,http://bx.757888.xyz/api.php?id=fhzx
鳳凰深圳旁边,http://bx.757888.xyz/api.php?id=fhhk
中國電影頻道,http://bx.757888.xyz/api.php?id=zgdy

🌹虎牙🌹,#genre#
成龙,http://cfss.cc/cdn/hy/11342386.m3u8

黄渤,http://cfss.cc/cdn/hy/11352876.m3u8

沈腾,http://cfss.cc/cdn/hy/11601968.m3u8

王晶,http://cfss.cc/cdn/hy/11602058.m3u8

周星驰,http://cfss.cc/cdn/hy/11336587.m3u8

李连杰,http://cfss.cc/cdn/hy/11342390.m3u8

刘德华,http://cfss.cc/cdn/hy/11342424.m3u8

李连杰,http://cfss.cc/cdn/hy/11342390.m3u8

周润发,http://cfss.cc/cdn/hy/11342387.m3u8

庆余年,http://cfss.cc/cdn/hy/11352960.m3u8

陈情令,http://cfss.cc/cdn/hy/29465862.m3u8

古天乐,http://cfss.cc/cdn/hy/29982675.m3u8

甄子丹,http://cfss.cc/cdn/hy/11352935.m3u8

封神榜,http://cfss.cc/cdn/hy/23749096.m3u8

鹿鼎记,http://cfss.cc/cdn/hy/23865080.m3u8

寻秦记,http://cfss.cc/cdn/hy/23864973.m3u8

洗冤录,http://cfss.cc/cdn/hy/23903130.m3u8

创世纪,http://cfss.cc/cdn/hy/23749083.m3u8

大时代,http://cfss.cc/cdn/hy/23865161.m3u8

柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8

大秦赋,http://cfss.cc/cdn/hy/23903130.m3u8

封神榜,http://cfss.cc/cdn/hy/29465849.m3u8

寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8

洗冤录,http://cfss.cc/cdn/hy/29465851.m3u8

创世纪,http://cfss.cc/cdn/hy/23749083.m3u8

大时代,http://cfss.cc/cdn/hy/23865161.m3u8

柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8

大秦赋,http://cfss.cc/cdn/hy/23903130.m3u8

封神榜,http://cfss.cc/cdn/hy/29465849.m3u8

寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8

洗冤录,http://cfss.cc/cdn/hy/29465851.m3u8

创世纪,http://cfss.cc/cdn/hy/29465852.m3u8

刘德华,http://cfss.cc/cdn/hy/11342424.m3u8

洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8

埋堆堆,http://cfss.cc/cdn/hy/23903123.m3u8

埋堆堆2,http://cfss.cc/cdn/hy/23864973.m3u8

王晶电影,http://cfss.cc/cdn/hy/11602058.m3u8

功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8

猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8

强森电影,http://cfss.cc/cdn/hy/21059581.m3u8

金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8

永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8

电影_武侠,http://cfss.cc/cdn/hy/11342427.m3u8

电影_玄幻,http://cfss.cc/cdn/hy/11342414.m3u8

电影_国产,http://cfss.cc/cdn/hy/11352973.m3u8

电影_洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8

电影_斯坦森,http://cfss.cc/cdn/hy/21059588.m3u8

电影_功夫片,http://cfss.cc/cdn/hy/11352941.m3u8

剧集_老三国,http://cfss.cc/cdn/hy/11602081.m3u8

猫和老鼠动漫,http://cfss.cc/cdn/hy/11352879.m3u8





🌹咪咕代理🌹,#genre#
CCTV1,http://43.138.196.212/111.php?id=cctv1
CCTV2,http://43.138.196.212/111.php?id=cctv2
CCTV3,http://43.138.196.212/111.php?id=cctv3
CCTV4,http://43.138.196.212/111.php?id=cctv4
CCTV5,http://43.138.196.212/111.php?id=cctv5
CCTV6,http://43.138.196.212/111.php?id=cctv6
CCTV7,http://43.138.196.212/111.php?id=cctv7
CCTV11,http://43.138.196.212/111.php?id=cctv11
CCTV14,http://43.138.196.212/111.php?id=cctv14
CCTV17,http://43.138.196.212/111.php?id=cctv17
江苏卫视,http://43.138.196.212/111.php?id=jsws
河南卫视,http://43.138.196.212/111.php?id=hnws
北京卫视,http://43.138.196.212/111.php?id=bjws
天津卫视,http://43.138.196.212/111.php?id=tjws
东方卫视,http://43.138.196.212/111.php?id=dfws
天津卫视,http://43.138.196.212/111.php?id=tjws
黑龙江卫视,http://43.138.196.212/111.php?id=hljws
吉林卫视,http://43.138.196.212/111.php?id=jlws
辽宁卫视,http://43.138.196.212/111.php?id=lnws
青海卫视,http://43.138.196.212/111.php?id=qhws
河北卫视,http://43.138.196.212/111.php?id=hbws
山东卫视,http://43.138.196.212/111.php?id=sdws
安徽卫视,http://43.138.196.212/111.php?id=ahws
河南卫视,http://43.138.196.212/111.php?id=hnws
湖南卫视,http://43.138.196.212/111.php?id=hunws
江苏卫视,http://43.138.196.212/111.php?id=zjws
浙江卫视,http://43.138.196.212/111.php?id=zjws
深圳卫视,http://43.138.196.212/111.php?id=szws
广西卫视,http://43.138.196.212/111.php?id=gxws
贵州卫视,http://43.138.196.212/111.php?id=gzws
四川卫视,http://43.138.196.212/111.php?id=scws
新疆卫视,http://43.138.196.212/111.php?id=xjws
兵团卫视,http://43.138.196.212/111.php?id=btws
海南卫视,http://43.138.196.212/111.php?id=hinws


🌹港澳台频道🌹,#genre#
凤凰中文,https://tv.iill.top/phenix/fhzw
凤凰资讯,https://tv.iill.top/phenix/fhzx
凤凰香港,https://tv.iill.top/phenix/fhhk
凤凰中文,video://https://iptv345.com/?act=play&token=db2ce247e7490bcaf10d3c8515401a6f&tid=gt&id=1$video
凤凰资讯,video://https://iptv345.com/?act=play&token=4d19879e0e6721178558eafb5a54dfbe&tid=gt&id=2$video
凤凰香港,video://https://iptv345.com/?act=play&token=97103b64fe80452e3fe72723b98245c4&tid=gt&id=3$video
香港卫视,video://https://iptv345.com/?act=play&token=91ca7021f555d49584c91998316654cd&tid=gt&id=30
耀才财经,video://https://iptv345.com/?act=play&token=5307a319d37175c5d784d5a1d054c456&tid=gt&id=32
中天新闻台,video://https://iptv345.com/?act=play&token=aa0453fc012e34f4878f885644f0f97a&tid=gt&id=43
东森新闻台,video://https://iptv345.com/?act=play&token=efb0d8bd3434da7d17a9c893c96eff7a&tid=gt&id=44
东森财经新闻台,video://https://iptv345.com/?act=play&token=a4f92b99b9c43006975c8032aea49f8e&tid=gt&id=45
中视,video://https://iptv345.com/?act=play&token=85ac0d975f77a2c125989358642d478d&tid=gt&id=60
华视,video://https://iptv345.com/?act=play&token=63b47c3362a80cfd1300b17b54da221c&tid=gt&id=63
民视,video://https://iptv345.com/?act=play&token=a5f4b49d5e497cd73265845f0ebd32f4&tid=gt&id=62
台视,video://https://iptv345.com/?act=play&token=c13442a56bad7e622d059e87f17b42ed&tid=gt&id=61
三立台湾台,video://https://iptv345.com/?act=play&token=bcb0b8f3c27481b3a3bdd30bb46fc266&tid=gt&id=65
中视新闻台,video://https://iptv345.com/?act=play&token=eed54f44bc477d474499f0a40f82f5a7&tid=gt&id=46
华视新闻台,video://https://iptv345.com/?act=play&token=9391a194aa321c5fca04466f62da8cc6&tid=gt&id=51
台视新闻台,video://https://iptv345.com/?act=play&token=7630a9db313e20829527f1b75c5ce490&tid=gt&id=47
民视新闻台,video://https://iptv345.com/?act=play&token=cf2105aadeaa1565d45e6d1b42a59337&tid=gt&id=50
三立新闻台,video://https://iptv345.com/?act=play&token=50230cb1426b2e356db3f791a12299b8&tid=gt&id=48
寰宇新闻台,video://https://iptv345.com/?act=play&token=5899df4d29e3c3f414446f80501e1d47&tid=gt&id=53
寰宇新闻台湾台,video://https://iptv345.com/?act=play&token=cfe1a3a9da76d41b32f68ab30a7469a7&tid=gt&id=54
TVBS新闻台,video://https://iptv345.com/?act=play&token=d308318013a4f23f165e36bfbae7bad4&tid=gt&id=55
TVBS,HD,video://https://iptv345.com/?act=play&token=d358a0b1a81e91086f697f84aef60c20&tid=gt&id=56
TVBS欢乐台,video://https://iptv345.com/?act=play&token=e93c47fda3e7262836aa9f758982177b&tid=gt&id=57
緯來體育台,video://https://iptv345.com/?act=play&token=74f00908f04ae6d15f3723b5f8e4a468&tid=gt&id=73
大爱一台,video://https://iptv345.com/?act=play&token=792d2ec73c3938965c4dd9c8cec94114&tid=gt&id=83
大爱二台,video://https://iptv345.com/?act=play&token=92eb10c1a0f31a7108ff6b885e9fdbdd&tid=gt&id=84
凤凰中文,http://ali.hlspull.yximgs.com/live/qwt_fhzw.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/qwt_fhzx.flv
凤凰香港,http://ali.hlspull.yximgs.com/live/qwt_fhhk.flv
凤凰中文,http://58.19.180.108:9981/stream/channelid/1749482778?profile=pass
凤凰资讯,http://58.19.180.108:9981/stream/channelid/708272803?profile=pass
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-8.m3u8
凤凰中文,http://live4play.uk/livehttpplay?channel_id=20065
凤凰中文,http://live4play.uk/livehttpplay?channel_id=30014
凤凰中文,http://202.168.187.208:9089/tsfile/live/1009_1.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv$tsfile
凤凰资讯,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8?key=txiptv$tsfile
凤凰香港,http://139.196.228.200:5678/公众号搞机大师/fhx.php?id=hk
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8$1080P
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8$1080P
凤凰资讯,https://cdn6.163189.xyz/live/fhzx/stream.m3u8$1080P
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8$1080P
凤凰中文,http://php.jdshipin.com/iptv.php?id=fhzw$1080P
凤凰资讯,http://php.jdshipin.com/iptv.php?id=fhzx$1080P
凤凰中文,http://php.jdshipin.com:8880/iptv.php?id=fhzw$1080P
凤凰资讯,http://php.jdshipin.com:8880/iptv.php?id=fhzx$1080P
凤凰中文,http://dns.yiandrive.com:15907/phenix/fhzw
凤凰资讯,http://dns.yiandrive.com:15907/phenix/fhzx
凤凰香港,http://dns.yiandrive.com:15907/phenix/fhhk
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$576P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv$576P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$720x576
无线新闻台,http://27.46.95.90:800/hls/1832213323/index.m3u8
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
台视新闻,http://222.128.55.152:9080/live/ts.m3u8
民视,http://198.16.100.186:8278/ftvhd_taiwan/playlist.m3u8?tid=MC8C5908644059086440&ct=19249&tsum=c96d2cd48b11d40ca9e97fb3addb1384
华视,http://198.16.100.186:8278/ctshd_twn/playlist.m3u8?tid=MC3C3582911835829118&ct=19249&tsum=f2c0c86801d43be647206c4ddb8e9ce6
中视,http://198.16.100.186:8278/zhongshihd_twn/playlist.m3u8?tid=MBDB6720263767202637&ct=19249&tsum=edd778f298b53c39b3b9706700032605
民视新闻,http://198.16.100.186:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com:8880/xsj.php?id=phtv-hk
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰资讯,http://php.jdshipin.com:8880/xsj.php?id=phtv-info
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
凤凰资讯,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzx
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰卫视,https://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://php.jdshipin.com:8880/xsj.php?id=phtv-cn
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰资讯,http://110.81.206.138:49231/tsfile/live/23019_1.m3u8?key=txiptv$tsfile
凤凰中文,http://110.81.206.138:49231/tsfile/live/23020_1.m3u8?key=txiptv$tsfile
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8


🌹上海静态源🌹,#genre#
上海东方卫视,http://www.kaniptv.cn/aa/shkdf.php?id=22
上海新闻综合,http://www.kaniptv.cn/aa/shkdf.php?id=20
上海都市频道,http://www.kaniptv.cn/aa/shkdf.php?id=18
上海新纪实,http://www.kaniptv.cn/aa/shkdf.php?id=1600
上海魔都眼,http://www.kaniptv.cn/aa/shkdf.php?id=1601
上海乐游频道,http://www.kaniptv.cn/aa/shkdf.php?id=1745
上海第一财经,http://www.kaniptv.cn/aa/shkdf.php?id=21
上海五星体育,http://www.kaniptv.cn/aa/shkdf.php?id=1605
崇明综合,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
嘉定综合,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
🌹山东静态源🌹,#genre#
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500k/tzwj_video.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
🌹江苏静态源🌹,#genre#
南京新闻综合,http://live.nbs.cn/channels/njtv/xwpdb/nbs06.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京娱乐,https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbsh/nbs24.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
南京文旅纪录,http://live.nbs.cn/channels/njtv/wljl/nbs24.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京信息,https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
南京六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
